scenario,unit_id,time,relative_time,treated,post,did,outcome
anticipation,ANT_1_13,-3,-3,1,0,0,48.45
anticipation,ANT_1_13,-2,-2,1,0,0,47.96
anticipation,ANT_1_13,-1,-1,1,0,0,54.29
anticipation,ANT_1_13,0,0,1,1,1,52.9
anticipation,ANT_1_13,1,1,1,1,1,57.61
anticipation,ANT_1_13,2,2,1,1,1,56.79
anticipation,ANT_1_13,3,3,1,1,1,59.75
anticipation,ANT_1_13,4,4,1,1,1,60.48
anticipation,ANT_1_14,-4,-4,1,0,0,48.34
anticipation,ANT_1_14,-3,-3,1,0,0,50.58
anticipation,ANT_1_14,-2,-2,1,0,0,50.04
anticipation,ANT_1_14,-1,-1,1,0,0,54.09
anticipation,ANT_1_14,0,0,1,1,1,56.69
anticipation,ANT_1_14,1,1,1,1,1,56.3
anticipation,ANT_1_14,2,2,1,1,1,62.22
anticipation,ANT_1_14,3,3,1,1,1,61.82
anticipation,ANT_1_14,4,4,1,1,1,62.94
anticipation,ANT_1_15,-4,-4,1,0,0,48.05
anticipation,ANT_1_15,-3,-3,1,0,0,48.72
anticipation,ANT_1_15,-2,-2,1,0,0,52.4
anticipation,ANT_1_15,-1,-1,1,0,0,55.95
anticipation,ANT_1_15,0,0,1,1,1,57.33
anticipation,ANT_1_15,1,1,1,1,1,57.67
anticipation,ANT_1_15,2,2,1,1,1,60.11
anticipation,ANT_1_15,3,3,1,1,1,63.58
anticipation,ANT_1_15,4,4,1,1,1,62.67
anticipation,ANT_1_16,-4,-4,1,0,0,48.22
anticipation,ANT_1_16,-3,-3,1,0,0,46.69
anticipation,ANT_1_16,-2,-2,1,0,0,48.7
anticipation,ANT_1_16,-1,-1,1,0,0,51.81
anticipation,ANT_1_16,0,0,1,1,1,54.4
anticipation,ANT_1_16,1,1,1,1,1,55.57
anticipation,ANT_1_16,2,2,1,1,1,57.27
anticipation,ANT_1_16,3,3,1,1,1,58.04
anticipation,ANT_1_16,4,4,1,1,1,61.54
anticipation,ANT_1_17,-4,-4,1,0,0,49.39
anticipation,ANT_1_17,-3,-3,1,0,0,51.34
anticipation,ANT_1_17,-2,-2,1,0,0,54.62
anticipation,ANT_1_17,-1,-1,1,0,0,56.15
anticipation,ANT_1_17,0,0,1,1,1,55.18
anticipation,ANT_1_17,1,1,1,1,1,57.5
anticipation,ANT_1_17,2,2,1,1,1,60.11
anticipation,ANT_1_17,3,3,1,1,1,63.51
anticipation,ANT_1_17,4,4,1,1,1,66.21
anticipation,ANT_1_18,-4,-4,1,0,0,49.41
anticipation,ANT_1_18,-3,-3,1,0,0,49.84
anticipation,ANT_1_18,-2,-2,1,0,0,53.69
anticipation,ANT_1_18,-1,-1,1,0,0,56.5
anticipation,ANT_1_18,0,0,1,1,1,57.84
anticipation,ANT_1_18,1,1,1,1,1,59.57
anticipation,ANT_1_18,2,2,1,1,1,62.19
anticipation,ANT_1_18,3,3,1,1,1,64.31
anticipation,ANT_1_18,4,4,1,1,1,63.4
spillover,SPI_0_01,-4,-4,0,0,0,47.62
spillover,SPI_0_01,-3,-3,0,0,0,48.96
spillover,SPI_0_01,-2,-2,0,0,0,50.18
spillover,SPI_0_01,-1,-1,0,0,0,53.2
spillover,SPI_0_01,0,0,0,1,0,56.91
spillover,SPI_0_01,1,1,0,1,0,57.77
spillover,SPI_0_01,2,2,0,1,0,57.09
spillover,SPI_0_01,3,3,0,1,0,56.99
spillover,SPI_0_01,4,4,0,1,0,61.37
spillover,SPI_0_02,-4,-4,0,0,0,47.37
spillover,SPI_0_02,-3,-3,0,0,0,48.26
spillover,SPI_0_02,-2,-2,0,0,0,49.23
spillover,SPI_0_02,-1,-1,0,0,0,51.91
spillover,SPI_0_02,0,0,0,1,0,52.7
spillover,SPI_0_02,1,1,0,1,0,55.23
spillover,SPI_0_02,2,2,0,1,0,56.03
spillover,SPI_0_02,3,3,0,1,0,58.72
spillover,SPI_0_02,4,4,0,1,0,58.35
spillover,SPI_0_03,-4,-4,0,0,0,46.09
spillover,SPI_0_03,-3,-3,0,0,0,48.06
spillover,SPI_0_03,-2,-2,0,0,0,45.46
spillover,SPI_0_03,-1,-1,0,0,0,49.47
spillover,SPI_0_03,0,0,0,1,0,51.98
spillover,SPI_0_03,1,1,0,1,0,53.17
spillover,SPI_0_03,2,2,0,1,0,55.63
spillover,SPI_0_03,3,3,0,1,0,53.68
spillover,SPI_0_03,4,4,0,1,0,56.45
spillover,SPI_0_04,-4,-4,0,0,0,43.5
spillover,SPI_0_04,-3,-3,0,0,0,44.09
spillover,SPI_0_04,-2,-2,0,0,0,46.23
spillover,SPI_0_04,-1,-1,0,0,0,46.73
spillover,SPI_0_04,0,0,0,1,0,50.27
spillover,SPI_0_04,1,1,0,1,0,52.29
spillover,SPI_0_04,2,2,0,1,0,53.12
spillover,SPI_0_04,3,3,0,1,0,55.24
spillover,SPI_0_04,4,4,0,1,0,54.74
spillover,SPI_0_05,-4,-4,0,0,0,43.42
spillover,SPI_0_05,-3,-3,0,0,0,42.23
spillover,SPI_0_05,-2,-2,0,0,0,46.23
spillover,SPI_0_05,-1,-1,0,0,0,48.27
spillover,SPI_0_05,0,0,0,1,0,49.32
spillover,SPI_0_05,1,1,0,1,0,52.26
spillover,SPI_0_05,2,2,0,1,0,51.5
spillover,SPI_0_05,3,3,0,1,0,54.74
spillover,SPI_0_05,4,4,0,1,0,55.72
spillover,SPI_0_06,-4,-4,0,0,0,44.89
spillover,SPI_0_06,-3,-3,0,0,0,45.74
spillover,SPI_0_06,-2,-2,0,0,0,49.13
spillover,SPI_0_06,-1,-1,0,0,0,48.17
spillover,SPI_0_06,0,0,0,1,0,52.11
spillover,SPI_0_06,1,1,0,1,0,53.48
spillover,SPI_0_06,2,2,0,1,0,53.58
spillover,SPI_0_06,3,3,0,1,0,55.78
spillover,SPI_0_06,4,4,0,1,0,56.79
spillover,SPI_0_07,-4,-4,0,0,0,44.5
spillover,SPI_0_07,-3,-3,0,0,0,48.71
spillover,SPI_0_07,-2,-2,0,0,0,49.19
spillover,SPI_0_07,-1,-1,0,0,0,49.69
spillover,SPI_0_07,0,0,0,1,0,50.83
spillover,SPI_0_07,1,1,0,1,0,54.33
spillover,SPI_0_07,2,2,0,1,0,54.22
spillover,SPI_0_07,3,3,0,1,0,57.57
spillover,SPI_0_07,4,4,0,1,0,58.39
spillover,SPI_0_08,-4,-4,0,0,0,43.94
spillover,SPI_0_08,-3,-3,0,0,0,42.88
spillover,SPI_0_08,-2,-2,0,0,0,46.17
spillover,SPI_0_08,-1,-1,0,0,0,48.91
spillover,SPI_0_08,0,0,0,1,0,51.14
spillover,SPI_0_08,1,1,0,1,0,50.68
spillover,SPI_0_08,2,2,0,1,0,54.93
spillover,SPI_0_08,3,3,0,1,0,51.85
spillover,SPI_0_08,4,4,0,1,0,54.71
spillover,SPI_0_09,-4,-4,0,0,0,47.91
spillover,SPI_0_09,-3,-3,0,0,0,49.34
spillover,SPI_0_09,-2,-2,0,0,0,50.1
spillover,SPI_0_09,-1,-1,0,0,0,51.04
spillover,SPI_0_09,0,0,0,1,0,53.51
spillover,SPI_0_09,1,1,0,1,0,56.38
spillover,SPI_0_09,2,2,0,1,0,56.57
spillover,SPI_0_09,3,3,0,1,0,58.94
spillover,SPI_0_09,4,4,0,1,0,59.45
spillover,SPI_0_10,-4,-4,0,0,0,43.29
spillover,SPI_0_10,-3,-3,0,0,0,41.89
spillover,SPI_0_10,-2,-2,0,0,0,45.31
spillover,SPI_0_10,-1,-1,0,0,0,48.44
spillover,SPI_0_10,0,0,0,1,0,50.48
spillover,SPI_0_10,1,1,0,1,0,49.83
spillover,SPI_0_10,2,2,0,1,0,54.28
spillover,SPI_0_10,3,3,0,1,0,55.08
spillover,SPI_0_10,4,4,0,1,0,55.26
spillover,SPI_0_11,-4,-4,0,0,0,44.27
spillover,SPI_0_11,-3,-3,0,0,0,45.92
spillover,SPI_0_11,-2,-2,0,0,0,46.87
spillover,SPI_0_11,-1,-1,0,0,0,46.57
spillover,SPI_0_11,0,0,0,1,0,51.55
spillover,SPI_0_11,1,1,0,1,0,53.19
spillover,SPI_0_11,2,2,0,1,0,53.34
spillover,SPI_0_11,3,3,0,1,0,55.91
spillover,SPI_0_11,4,4,0,1,0,56.62
spillover,SPI_0_12,-4,-4,0,0,0,44.45
spillover,SPI_0_12,-3,-3,0,0,0,46.4
spillover,SPI_0_12,-2,-2,0,0,0,48.03
spillover,SPI_0_12,-1,-1,0,0,0,48.92
spillover,SPI_0_12,0,0,0,1,0,52.63
spillover,SPI_0_12,1,1,0,1,0,54.15
spillover,SPI_0_12,2,2,0,1,0,55.42
spillover,SPI_0_12,3,3,0,1,0,57.28
spillover,SPI_0_12,4,4,0,1,0,56.87
spillover,SPI_0_13,-4,-4,0,0,0,44.46
spillover,SPI_0_13,-3,-3,0,0,0,47.21
spillover,SPI_0_13,-2,-2,0,0,0,46.72
spillover,SPI_0_13,-1,-1,0,0,0,47.9
spillover,SPI_0_13,0,0,0,1,0,50.09
spillover,SPI_0_13,1,1,0,1,0,53.97
spillover,SPI_0_13,2,2,0,1,0,53.12
spillover,SPI_0_13,3,3,0,1,0,56.51
spillover,SPI_0_13,4,4,0,1,0,58.26
spillover,SPI_0_14,-4,-4,0,0,0,44.54
spillover,SPI_0_14,-3,-3,0,0,0,46.47
spillover,SPI_0_14,-2,-2,0,0,0,46.55
spillover,SPI_0_14,-1,-1,0,0,0,49.63
spillover,SPI_0_14,0,0,0,1,0,51.29
spillover,SPI_0_14,1,1,0,1,0,52.38
spillover,SPI_0_14,2,2,0,1,0,52.61
spillover,SPI_0_14,3,3,0,1,0,56.76
spillover,SPI_0_14,4,4,0,1,0,57.09
spillover,SPI_0_15,-4,-4,0,0,0,45.18
spillover,SPI_0_15,-3,-3,0,0,0,47.46
spillover,SPI_0_15,-2,-2,0,0,0,47.71
spillover,SPI_0_15,-1,-1,0,0,0,50.39
spillover,SPI_0_15,0,0,0,1,0,52.59
spillover,SPI_0_15,1,1,0,1,0,55.1
spillover,SPI_0_15,2,2,0,1,0,55.85
spillover,SPI_0_15,3,3,0,1,0,57.16
spillover,SPI_0_15,4,4,0,1,0,57.98
spillover,SPI_0_16,-4,-4,0,0,0,42.41
spillover,SPI_0_16,-3,-3,0,0,0,44.8
spillover,SPI_0_16,-2,-2,0,0,0,44.06
spillover,SPI_0_16,-1,-1,0,0,0,48.0
spillover,SPI_0_16,0,0,0,1,0,50.03
spillover,SPI_0_16,1,1,0,1,0,52.33
spillover,SPI_0_16,2,2,0,1,0,51.11
spillover,SPI_0_16,3,3,0,1,0,53.78
spillover,SPI_0_16,4,4,0,1,0,56.71
spillover,SPI_0_17,-4,-4,0,0,0,38.14
spillover,SPI_0_17,-3,-3,0,0,0,38.84
spillover,SPI_0_17,-2,-2,0,0,0,40.27
spillover,SPI_0_17,-1,-1,0,0,0,40.47
spillover,SPI_0_17,0,0,0,1,0,46.91
spillover,SPI_0_17,1,1,0,1,0,47.56
spillover,SPI_0_17,2,2,0,1,0,49.21
spillover,SPI_0_17,3,3,0,1,0,50.68
spillover,SPI_0_17,4,4,0,1,0,53.33
spillover,SPI_0_18,-4,-4,0,0,0,41.98
spillover,SPI_0_18,-3,-3,0,0,0,45.28
spillover,SPI_0_18,-2,-2,0,0,0,47.83
spillover,SPI_0_18,-1,-1,0,0,0,48.63
spillover,SPI_0_18,0,0,0,1,0,52.49
spillover,SPI_0_18,1,1,0,1,0,53.2
spillover,SPI_0_18,2,2,0,1,0,55.16
spillover,SPI_0_18,3,3,0,1,0,55.51
spillover,SPI_0_18,4,4,0,1,0,59.66
spillover,SPI_1_01,-4,-4,1,0,0,47.91
spillover,SPI_1_01,-3,-3,1,0,0,49.02
spillover,SPI_1_01,-2,-2,1,0,0,51.1
spillover,SPI_1_01,-1,-1,1,0,0,50.78
spillover,SPI_1_01,0,0,1,1,1,57.41
spillover,SPI_1_01,1,1,1,1,1,56.81
spillover,SPI_1_01,2,2,1,1,1,59.54
spillover,SPI_1_01,3,3,1,1,1,60.23
spillover,SPI_1_01,4,4,1,1,1,59.99
spillover,SPI_1_02,-4,-4,1,0,0,46.55
spillover,SPI_1_02,-3,-3,1,0,0,47.8
spillover,SPI_1_02,-2,-2,1,0,0,49.53
spillover,SPI_1_02,-1,-1,1,0,0,51.07
spillover,SPI_1_02,0,0,1,1,1,54.9
spillover,SPI_1_02,1,1,1,1,1,57.13
spillover,SPI_1_02,2,2,1,1,1,57.84
spillover,SPI_1_02,3,3,1,1,1,59.88
spillover,SPI_1_02,4,4,1,1,1,61.25
spillover,SPI_1_03,-4,-4,1,0,0,51.13
spillover,SPI_1_03,-3,-3,1,0,0,50.56
spillover,SPI_1_03,-2,-2,1,0,0,52.09
spillover,SPI_1_03,-1,-1,1,0,0,52.45
spillover,SPI_1_03,0,0,1,1,1,57.3
spillover,SPI_1_03,1,1,1,1,1,60.14
spillover,SPI_1_03,2,2,1,1,1,62.5
spillover,SPI_1_03,3,3,1,1,1,64.09
spillover,SPI_1_03,4,4,1,1,1,63.92
spillover,SPI_1_04,-4,-4,1,0,0,43.94
spillover,SPI_1_04,-3,-3,1,0,0,47.04
spillover,SPI_1_04,-2,-2,1,0,0,47.51
spillover,SPI_1_04,-1,-1,1,0,0,49.18
spillover,SPI_1_04,0,0,1,1,1,54.62
spillover,SPI_1_04,1,1,1,1,1,55.41
spillover,SPI_1_04,2,2,1,1,1,56.48
spillover,SPI_1_04,3,3,1,1,1,57.9
spillover,SPI_1_04,4,4,1,1,1,59.56
spillover,SPI_1_05,-4,-4,1,0,0,50.47
spillover,SPI_1_05,-3,-3,1,0,0,52.63
spillover,SPI_1_05,-2,-2,1,0,0,51.92
spillover,SPI_1_05,-1,-1,1,0,0,53.7
spillover,SPI_1_05,0,0,1,1,1,59.77
spillover,SPI_1_05,1,1,1,1,1,58.87
spillover,SPI_1_05,2,2,1,1,1,60.62
spillover,SPI_1_05,3,3,1,1,1,61.54
spillover,SPI_1_05,4,4,1,1,1,65.19
spillover,SPI_1_06,-4,-4,1,0,0,48.15
spillover,SPI_1_06,-3,-3,1,0,0,49.11
spillover,SPI_1_06,-2,-2,1,0,0,51.83
spillover,SPI_1_06,-1,-1,1,0,0,52.64
spillover,SPI_1_06,0,0,1,1,1,55.61
spillover,SPI_1_06,1,1,1,1,1,60.25
spillover,SPI_1_06,2,2,1,1,1,58.59
spillover,SPI_1_06,3,3,1,1,1,61.33
spillover,SPI_1_06,4,4,1,1,1,60.77
spillover,SPI_1_07,-4,-4,1,0,0,43.89
spillover,SPI_1_07,-3,-3,1,0,0,43.39
spillover,SPI_1_07,-2,-2,1,0,0,46.47
spillover,SPI_1_07,-1,-1,1,0,0,48.23
spillover,SPI_1_07,0,0,1,1,1,53.31
spillover,SPI_1_07,1,1,1,1,1,53.64
spillover,SPI_1_07,2,2,1,1,1,54.62
spillover,SPI_1_07,3,3,1,1,1,54.89
spillover,SPI_1_07,4,4,1,1,1,57.17
spillover,SPI_1_08,-4,-4,1,0,0,46.69
spillover,SPI_1_08,-3,-3,1,0,0,46.81
spillover,SPI_1_08,-2,-2,1,0,0,48.97
spillover,SPI_1_08,-1,-1,1,0,0,49.16
spillover,SPI_1_08,0,0,1,1,1,56.53
spillover,SPI_1_08,1,1,1,1,1,55.81
spillover,SPI_1_08,2,2,1,1,1,55.11
spillover,SPI_1_08,3,3,1,1,1,59.55
spillover,SPI_1_08,4,4,1,1,1,63.25
spillover,SPI_1_09,-4,-4,1,0,0,49.47
spillover,SPI_1_09,-3,-3,1,0,0,51.73
spillover,SPI_1_09,-2,-2,1,0,0,51.49
spillover,SPI_1_09,-1,-1,1,0,0,55.25
spillover,SPI_1_09,0,0,1,1,1,59.38
spillover,SPI_1_09,1,1,1,1,1,59.43
spillover,SPI_1_09,2,2,1,1,1,61.0
spillover,SPI_1_09,3,3,1,1,1,60.8
spillover,SPI_1_09,4,4,1,1,1,61.76
spillover,SPI_1_10,-4,-4,1,0,0,46.22
spillover,SPI_1_10,-3,-3,1,0,0,45.89
spillover,SPI_1_10,-2,-2,1,0,0,48.02
spillover,SPI_1_10,-1,-1,1,0,0,47.93
spillover,SPI_1_10,0,0,1,1,1,54.71
spillover,SPI_1_10,1,1,1,1,1,54.68
spillover,SPI_1_10,2,2,1,1,1,57.28
spillover,SPI_1_10,3,3,1,1,1,58.69
spillover,SPI_1_10,4,4,1,1,1,59.89
spillover,SPI_1_11,-4,-4,1,0,0,46.15
spillover,SPI_1_11,-3,-3,1,0,0,48.06
spillover,SPI_1_11,-2,-2,1,0,0,50.28
spillover,SPI_1_11,-1,-1,1,0,0,48.29
spillover,SPI_1_11,0,0,1,1,1,53.96
spillover,SPI_1_11,1,1,1,1,1,57.19
spillover,SPI_1_11,2,2,1,1,1,58.69
spillover,SPI_1_11,3,3,1,1,1,58.08
spillover,SPI_1_11,4,4,1,1,1,61.82
spillover,SPI_1_12,-4,-4,1,0,0,48.39
spillover,SPI_1_12,-3,-3,1,0,0,49.19
spillover,SPI_1_12,-2,-2,1,0,0,50.76
spillover,SPI_1_12,-1,-1,1,0,0,52.27
spillover,SPI_1_12,0,0,1,1,1,56.62
spillover,SPI_1_12,1,1,1,1,1,56.99
spillover,SPI_1_12,2,2,1,1,1,57.89
spillover,SPI_1_12,3,3,1,1,1,60.98
spillover,SPI_1_12,4,4,1,1,1,62.85
spillover,SPI_1_13,-4,-4,1,0,0,50.16
spillover,SPI_1_13,-3,-3,1,0,0,49.56
spillover,SPI_1_13,-2,-2,1,0,0,50.14
spillover,SPI_1_13,-1,-1,1,0,0,52.37
spillover,SPI_1_13,0,0,1,1,1,56.89
spillover,SPI_1_13,1,1,1,1,1,58.47
spillover,SPI_1_13,2,2,1,1,1,59.87
spillover,SPI_1_13,3,3,1,1,1,59.8
spillover,SPI_1_13,4,4,1,1,1,61.21
spillover,SPI_1_14,-4,-4,1,0,0,49.23
spillover,SPI_1_14,-3,-3,1,0,0,49.8
spillover,SPI_1_14,-2,-2,1,0,0,52.17
spillover,SPI_1_14,-1,-1,1,0,0,51.69
spillover,SPI_1_14,0,0,1,1,1,57.36
spillover,SPI_1_14,1,1,1,1,1,57.09
spillover,SPI_1_14,2,2,1,1,1,62.14
spillover,SPI_1_14,3,3,1,1,1,60.51
spillover,SPI_1_14,4,4,1,1,1,62.95
spillover,SPI_1_15,-4,-4,1,0,0,46.04
spillover,SPI_1_15,-3,-3,1,0,0,46.65
spillover,SPI_1_15,-2,-2,1,0,0,49.8
spillover,SPI_1_15,-1,-1,1,0,0,50.75
spillover,SPI_1_15,0,0,1,1,1,56.01
spillover,SPI_1_15,1,1,1,1,1,56.04
spillover,SPI_1_15,2,2,1,1,1,59.51
spillover,SPI_1_15,3,3,1,1,1,61.76
spillover,SPI_1_15,4,4,1,1,1,60.95
spillover,SPI_1_16,-4,-4,1,0,0,47.24
spillover,SPI_1_16,-3,-3,1,0,0,47.2
spillover,SPI_1_16,-2,-2,1,0,0,49.67
spillover,SPI_1_16,-1,-1,1,0,0,50.88
spillover,SPI_1_16,0,0,1,1,1,57.39
spillover,SPI_1_16,1,1,1,1,1,56.71
spillover,SPI_1_16,2,2,1,1,1,59.17
spillover,SPI_1_16,3,3,1,1,1,60.22
spillover,SPI_1_16,4,4,1,1,1,62.27
spillover,SPI_1_17,-4,-4,1,0,0,46.04
spillover,SPI_1_17,-3,-3,1,0,0,47.23
spillover,SPI_1_17,-2,-2,1,0,0,46.96
spillover,SPI_1_17,-1,-1,1,0,0,48.89
spillover,SPI_1_17,0,0,1,1,1,52.8
spillover,SPI_1_17,1,1,1,1,1,53.46
spillover,SPI_1_17,2,2,1,1,1,56.16
spillover,SPI_1_17,3,3,1,1,1,56.6
spillover,SPI_1_17,4,4,1,1,1,60.7
spillover,SPI_1_18,-4,-4,1,0,0,49.5
spillover,SPI_1_18,-3,-3,1,0,0,52.41
spillover,SPI_1_18,-2,-2,1,0,0,53.27
spillover,SPI_1_18,-1,-1,1,0,0,53.84
spillover,SPI_1_18,0,0,1,1,1,59.86
spillover,SPI_1_18,1,1,1,1,1,61.02
spillover,SPI_1_18,2,2,1,1,1,61.67
spillover,SPI_1_18,3,3,1,1,1,63.73
spillover,SPI_1_18,4,4,1,1,1,65.77
