store_id,month,treated_store,post,did,sales,foot_traffic,ad_spend,region,store_size
ST040,18,0,1,0,165.12,1132.5,115.91,West,small
ST040,19,0,1,0,163.42,1159.2,125.99,West,small
ST040,20,0,1,0,164.96,1162.5,125.89,West,small
ST040,21,0,1,0,163.89,1190.3,118.51,West,small
ST040,22,0,1,0,164.53,1176.2,132.48,West,small
ST040,23,0,1,0,170.92,1237.1,130.26,West,small
ST040,24,0,1,0,176.5,1242.7,141.87,West,small
ST041,1,0,0,0,138.53,802.8,56.81,North,medium
ST041,2,0,0,0,144.66,851.7,61.56,North,medium
ST041,3,0,0,0,146.58,856.9,65.15,North,medium
ST041,4,0,0,0,144.23,851.4,72.5,North,medium
ST041,5,0,0,0,147.87,876.8,73.3,North,medium
ST041,6,0,0,0,150.82,980.3,73.03,North,medium
ST041,7,0,0,0,141.59,906.1,64.64,North,medium
ST041,8,0,0,0,146.71,1008.5,78.88,North,medium
ST041,9,0,0,0,146.5,966.0,84.65,North,medium
ST041,10,0,0,0,149.07,993.6,88.61,North,medium
ST041,11,0,0,0,152.4,978.0,92.04,North,medium
ST041,12,0,0,0,152.8,1035.3,88.59,North,medium
ST041,13,0,1,0,162.39,1073.7,95.02,North,medium
ST041,14,0,1,0,165.7,1094.5,105.68,North,medium
ST041,15,0,1,0,167.29,1064.3,100.71,North,medium
ST041,16,0,1,0,166.84,1121.5,116.15,North,medium
ST041,17,0,1,0,164.87,1125.9,115.82,North,medium
ST041,18,0,1,0,165.88,1090.4,116.66,North,medium
ST041,19,0,1,0,168.56,1185.6,115.31,North,medium
ST041,20,0,1,0,166.65,1197.5,130.45,North,medium
ST041,21,0,1,0,169.48,1214.3,123.89,North,medium
ST041,22,0,1,0,168.21,1187.8,129.08,North,medium
ST041,23,0,1,0,176.96,1300.9,131.86,North,medium
ST041,24,0,1,0,179.4,1223.7,141.52,North,medium
ST042,1,0,0,0,137.98,787.6,67.26,South,small
ST042,2,0,0,0,139.0,856.4,55.31,South,small
ST042,3,0,0,0,139.21,820.3,62.89,South,small
ST042,4,0,0,0,142.62,856.6,74.74,South,small
ST042,5,0,0,0,145.54,911.8,62.56,South,small
ST042,6,0,0,0,144.53,881.7,80.13,South,small
ST042,7,0,0,0,146.09,983.8,78.69,South,small
ST042,8,0,0,0,147.83,968.7,83.73,South,small
ST042,9,0,0,0,139.57,950.7,76.06,South,small
ST042,10,0,0,0,146.38,972.9,82.58,South,small
ST042,11,0,0,0,148.8,982.3,84.73,South,small
ST042,12,0,0,0,153.9,996.9,90.43,South,small
ST042,13,0,1,0,162.0,1006.2,100.31,South,small
ST042,14,0,1,0,163.95,1086.8,102.6,South,small
ST042,15,0,1,0,161.06,1035.8,109.65,South,small
ST042,16,0,1,0,164.56,1081.8,115.5,South,small
ST042,17,0,1,0,166.54,1136.3,119.4,South,small
ST042,18,0,1,0,164.77,1115.8,121.74,South,small
ST042,19,0,1,0,168.41,1174.8,115.76,South,small
ST042,20,0,1,0,162.83,1158.4,120.14,South,small
ST042,21,0,1,0,165.39,1177.0,123.04,South,small
ST042,22,0,1,0,162.33,1167.2,126.66,South,small
ST042,23,0,1,0,169.28,1217.4,135.69,South,small
ST042,24,0,1,0,174.39,1205.3,135.89,South,small
ST043,1,0,0,0,136.03,828.8,58.97,East,small
ST043,2,0,0,0,137.22,849.1,57.9,East,small
ST043,3,0,0,0,145.46,840.1,69.72,East,small
ST043,4,0,0,0,145.02,846.6,67.14,East,small
ST043,5,0,0,0,142.86,895.2,71.17,East,small
ST043,6,0,0,0,136.82,886.0,74.05,East,small
ST043,7,0,0,0,145.56,922.9,75.07,East,small
ST043,8,0,0,0,141.19,990.7,80.98,East,small
ST043,9,0,0,0,141.45,935.6,82.01,East,small
ST043,10,0,0,0,146.47,1000.4,85.81,East,small
ST043,11,0,0,0,153.85,1037.7,88.03,East,small
ST043,12,0,0,0,153.72,1012.5,92.8,East,small
ST043,13,0,1,0,159.62,1105.6,100.0,East,small
ST043,14,0,1,0,160.77,1064.0,96.46,East,small
ST043,15,0,1,0,160.36,1044.9,106.31,East,small
ST043,16,0,1,0,164.29,1103.8,104.68,East,small
ST043,17,0,1,0,167.72,1195.2,122.57,East,small
ST043,18,0,1,0,161.72,1127.1,117.19,East,small
ST043,19,0,1,0,166.52,1186.6,122.08,East,small
ST043,20,0,1,0,166.37,1131.7,133.61,East,small
ST043,21,0,1,0,163.97,1162.2,121.03,East,small
ST043,22,0,1,0,168.66,1188.4,129.8,East,small
ST043,23,0,1,0,172.62,1183.4,130.54,East,small
ST043,24,0,1,0,175.19,1242.3,135.52,East,small
ST044,1,0,0,0,131.4,756.3,55.49,West,medium
ST044,2,0,0,0,138.81,799.9,63.25,West,medium
ST044,3,0,0,0,140.4,870.9,57.98,West,medium
ST044,4,0,0,0,140.15,847.4,62.46,West,medium
ST044,5,0,0,0,147.14,936.4,75.7,West,medium
ST044,6,0,0,0,133.36,835.1,64.4,West,medium
ST044,7,0,0,0,140.51,932.6,84.21,West,medium
ST044,8,0,0,0,138.34,926.2,80.81,West,medium
ST044,9,0,0,0,139.54,970.2,79.84,West,medium
ST044,10,0,0,0,142.8,988.9,83.64,West,medium
ST044,11,0,0,0,148.2,979.4,80.26,West,medium
ST044,12,0,0,0,151.28,1027.1,94.49,West,medium
ST044,13,0,1,0,159.26,1088.8,95.37,West,medium
ST044,14,0,1,0,156.98,1028.6,104.83,West,medium
ST044,15,0,1,0,160.07,1046.0,109.47,West,medium
ST044,16,0,1,0,160.39,1081.0,104.26,West,medium
ST044,17,0,1,0,167.74,1137.5,120.49,West,medium
ST044,18,0,1,0,163.02,1100.4,119.95,West,medium
ST044,19,0,1,0,163.08,1069.3,117.63,West,medium
ST044,20,0,1,0,159.78,1144.7,125.66,West,medium
ST044,21,0,1,0,162.54,1168.9,127.16,West,medium
ST044,22,0,1,0,164.64,1189.8,123.41,West,medium
ST044,23,0,1,0,172.56,1262.8,131.57,West,medium
ST044,24,0,1,0,176.37,1244.6,142.37,West,medium
ST045,1,0,0,0,140.75,845.5,53.15,North,medium
ST045,2,0,0,0,146.74,913.8,61.18,North,medium
ST045,3,0,0,0,147.16,855.9,60.56,North,medium
ST045,4,0,0,0,147.67,911.1,66.44,North,medium
ST045,5,0,0,0,150.32,858.9,74.52,North,medium
ST045,6,0,0,0,149.28,929.3,66.7,North,medium
ST045,7,0,0,0,148.48,932.1,84.91,North,medium
ST045,8,0,0,0,148.25,977.2,80.38,North,medium
ST045,9,0,0,0,148.86,989.8,75.47,North,medium
ST045,10,0,0,0,154.94,1031.5,89.75,North,medium
ST045,11,0,0,0,153.93,1022.9,95.01,North,medium
ST045,12,0,0,0,159.77,1046.9,94.29,North,medium
ST045,13,0,1,0,161.78,1058.9,110.7,North,medium
ST045,14,0,1,0,174.43,1158.4,108.71,North,medium
ST045,15,0,1,0,166.24,1067.4,95.72,North,medium
ST045,16,0,1,0,170.38,1088.6,106.43,North,medium
ST045,17,0,1,0,172.2,1111.2,114.11,North,medium
ST045,18,0,1,0,169.41,1144.6,108.43,North,medium
ST045,19,0,1,0,167.42,1149.1,116.19,North,medium
ST045,20,0,1,0,166.76,1179.7,121.59,North,medium
ST045,21,0,1,0,170.54,1145.4,131.22,North,medium
ST045,22,0,1,0,173.43,1245.3,128.97,North,medium
ST045,23,0,1,0,177.5,1261.6,131.99,North,medium
ST045,24,0,1,0,179.54,1253.3,132.16,North,medium
ST046,1,0,0,0,133.92,750.7,53.87,South,medium
ST046,2,0,0,0,145.47,808.6,67.58,South,medium
ST046,3,0,0,0,150.32,861.5,69.85,South,medium
ST046,4,0,0,0,148.31,898.0,65.15,South,medium
ST046,5,0,0,0,149.11,921.7,74.22,South,medium
ST046,6,0,0,0,146.74,909.3,78.5,South,medium
ST046,7,0,0,0,143.88,929.9,79.38,South,medium
ST046,8,0,0,0,150.09,998.5,82.22,South,medium
ST046,9,0,0,0,142.59,933.0,85.85,South,medium
ST046,10,0,0,0,149.72,966.3,89.18,South,medium
ST046,11,0,0,0,156.8,1060.0,82.09,South,medium
ST046,12,0,0,0,154.4,994.2,88.05,South,medium
ST046,13,0,1,0,160.97,1083.4,102.48,South,medium
ST046,14,0,1,0,166.86,1063.6,100.53,South,medium
ST046,15,0,1,0,167.21,1063.3,113.95,South,medium
ST046,16,0,1,0,170.32,1155.8,117.91,South,medium
ST046,17,0,1,0,172.7,1148.0,105.71,South,medium
ST046,18,0,1,0,165.58,1110.2,115.27,South,medium
ST046,19,0,1,0,169.98,1164.9,114.72,South,medium
ST046,20,0,1,0,163.81,1192.4,111.04,South,medium
ST046,21,0,1,0,170.49,1193.4,133.6,South,medium
ST046,22,0,1,0,172.23,1248.2,129.48,South,medium
ST046,23,0,1,0,177.63,1258.8,138.44,South,medium
ST046,24,0,1,0,175.82,1282.3,133.19,South,medium
ST047,1,0,0,0,127.19,819.6,50.08,East,small
ST047,2,0,0,0,126.94,744.2,61.09,East,small
ST047,3,0,0,0,130.97,807.7,54.9,East,small
ST047,4,0,0,0,133.1,834.8,74.85,East,small
ST047,5,0,0,0,128.4,781.6,73.47,East,small
ST047,6,0,0,0,131.84,896.5,71.76,East,small
ST047,7,0,0,0,129.13,912.2,74.55,East,small
ST047,8,0,0,0,130.32,959.9,76.18,East,small
ST047,9,0,0,0,132.33,925.2,82.31,East,small
ST047,10,0,0,0,138.36,933.0,85.45,East,small
ST047,11,0,0,0,141.43,990.7,80.97,East,small
ST047,12,0,0,0,144.64,996.6,93.93,East,small
ST047,13,0,1,0,147.63,975.5,98.0,East,small
ST047,14,0,1,0,154.59,1011.4,107.46,East,small
ST047,15,0,1,0,151.31,1017.9,105.69,East,small
ST047,16,0,1,0,150.83,1008.7,111.63,East,small
ST047,17,0,1,0,150.08,1062.5,107.98,East,small
ST047,18,0,1,0,154.99,1064.0,113.53,East,small
ST047,19,0,1,0,156.24,1146.9,124.75,East,small
ST047,20,0,1,0,152.97,1126.1,126.07,East,small
ST047,21,0,1,0,152.27,1120.1,117.24,East,small
ST047,22,0,1,0,160.57,1218.4,137.67,East,small
ST047,23,0,1,0,159.87,1199.4,123.43,East,small
ST047,24,0,1,0,163.15,1153.5,135.59,East,small
ST048,1,0,0,0,123.75,762.7,49.99,West,small
ST048,2,0,0,0,126.36,780.2,56.33,West,small
ST048,3,0,0,0,131.35,806.3,67.56,West,small
ST048,4,0,0,0,131.72,822.6,57.46,West,small
ST048,5,0,0,0,129.21,851.4,70.55,West,small
ST048,6,0,0,0,129.54,845.3,68.94,West,small
ST048,7,0,0,0,131.12,886.0,72.9,West,small
ST048,8,0,0,0,125.53,861.3,76.25,West,small
ST048,9,0,0,0,131.52,934.9,84.82,West,small
ST048,10,0,0,0,133.69,916.2,88.38,West,small
ST048,11,0,0,0,134.04,944.3,90.36,West,small
ST048,12,0,0,0,140.48,990.5,94.2,West,small
ST048,13,0,1,0,147.45,983.1,103.34,West,small
ST048,14,0,1,0,150.16,1022.2,109.23,West,small
ST048,15,0,1,0,153.02,996.1,106.33,West,small
ST048,16,0,1,0,152.84,1071.2,106.95,West,small
ST048,17,0,1,0,152.39,1093.3,107.89,West,small
ST048,18,0,1,0,153.86,1127.4,118.57,West,small
ST048,19,0,1,0,152.87,1112.9,119.96,West,small
ST048,20,0,1,0,150.13,1092.5,119.78,West,small
ST048,21,0,1,0,151.65,1112.8,121.97,West,small
ST048,22,0,1,0,153.48,1195.8,118.14,West,small
ST048,23,0,1,0,158.51,1143.8,126.88,West,small
ST048,24,0,1,0,161.96,1194.7,134.45,West,small
ST049,1,0,0,0,131.76,785.1,52.28,North,medium
ST049,2,0,0,0,136.5,802.4,60.42,North,medium
ST049,3,0,0,0,137.63,851.8,52.09,North,medium
ST049,4,0,0,0,142.72,892.3,67.79,North,medium
ST049,5,0,0,0,145.76,928.5,67.48,North,medium
ST049,6,0,0,0,143.61,927.5,76.1,North,medium
ST049,7,0,0,0,142.22,915.1,77.36,North,medium
ST049,8,0,0,0,141.15,956.0,85.89,North,medium
ST049,9,0,0,0,140.44,960.5,75.33,North,medium
ST049,10,0,0,0,142.64,973.6,77.16,North,medium
ST049,11,0,0,0,147.91,1025.0,95.9,North,medium
ST049,12,0,0,0,152.68,979.9,94.8,North,medium
ST049,13,0,1,0,153.58,1079.9,106.25,North,medium
ST049,14,0,1,0,159.33,1033.8,106.44,North,medium
ST049,15,0,1,0,164.5,1099.3,107.34,North,medium
ST049,16,0,1,0,167.54,1120.3,111.48,North,medium
ST049,17,0,1,0,161.49,1037.2,111.52,North,medium
ST049,18,0,1,0,161.05,1078.5,117.92,North,medium
ST049,19,0,1,0,160.46,1138.2,118.56,North,medium
ST049,20,0,1,0,158.08,1147.1,128.17,North,medium
ST049,21,0,1,0,163.79,1170.6,131.01,North,medium
ST049,22,0,1,0,168.25,1175.4,127.51,North,medium
ST049,23,0,1,0,165.8,1147.7,133.44,North,medium
ST049,24,0,1,0,174.52,1195.8,126.36,North,medium
ST050,1,0,0,0,147.71,840.4,57.77,South,large
ST050,2,0,0,0,152.54,883.7,63.27,South,large
ST050,3,0,0,0,157.2,863.7,69.33,South,large
ST050,4,0,0,0,156.95,967.7,72.21,South,large
ST050,5,0,0,0,153.4,911.0,66.28,South,large
ST050,6,0,0,0,155.04,912.8,77.49,South,large
ST050,7,0,0,0,156.57,971.1,76.56,South,large
ST050,8,0,0,0,156.05,986.2,79.89,South,large
ST050,9,0,0,0,154.54,1017.7,91.78,South,large
ST050,10,0,0,0,155.33,992.2,88.55,South,large
ST050,11,0,0,0,162.69,1007.3,88.63,South,large
ST050,12,0,0,0,162.26,1019.6,90.25,South,large
ST050,13,0,1,0,169.99,1034.2,103.89,South,large
ST050,14,0,1,0,174.98,1069.3,106.08,South,large
ST050,15,0,1,0,178.43,1126.6,101.89,South,large
ST050,16,0,1,0,174.52,1109.5,114.0,South,large
ST050,17,0,1,0,178.09,1171.4,119.76,South,large
ST050,18,0,1,0,174.51,1188.3,114.02,South,large
ST050,19,0,1,0,180.46,1244.9,128.63,South,large
ST050,20,0,1,0,175.61,1173.0,133.5,South,large
ST050,21,0,1,0,178.01,1236.7,126.88,South,large
ST050,22,0,1,0,181.01,1253.1,123.96,South,large
ST050,23,0,1,0,186.78,1257.8,132.29,South,large
ST050,24,0,1,0,186.93,1260.1,137.22,South,large
ST051,1,0,0,0,151.18,863.5,66.32,East,large
ST051,2,0,0,0,155.69,940.5,60.6,East,large
ST051,3,0,0,0,157.07,866.1,58.01,East,large
ST051,4,0,0,0,159.06,906.4,68.28,East,large
ST051,5,0,0,0,159.07,940.1,73.69,East,large
ST051,6,0,0,0,157.27,969.0,77.31,East,large
ST051,7,0,0,0,159.2,966.6,78.75,East,large
ST051,8,0,0,0,162.66,1005.2,83.43,East,large
ST051,9,0,0,0,158.73,1020.0,89.65,East,large
ST051,10,0,0,0,159.77,1011.3,86.7,East,large
ST051,11,0,0,0,163.18,1084.9,90.46,East,large
ST051,12,0,0,0,169.07,1093.7,86.19,East,large
ST051,13,0,1,0,173.55,1088.5,102.58,East,large
ST051,14,0,1,0,174.24,1086.8,107.37,East,large
ST051,15,0,1,0,185.75,1143.9,110.26,East,large
ST051,16,0,1,0,179.72,1117.2,114.63,East,large
ST051,17,0,1,0,181.06,1187.4,114.71,East,large
ST051,18,0,1,0,183.11,1214.1,128.99,East,large
ST051,19,0,1,0,180.07,1178.6,115.11,East,large
ST051,20,0,1,0,176.25,1206.3,125.82,East,large
ST051,21,0,1,0,176.51,1228.7,127.83,East,large
ST051,22,0,1,0,184.66,1292.1,133.95,East,large
ST051,23,0,1,0,181.37,1252.5,130.82,East,large
ST051,24,0,1,0,186.66,1244.3,133.9,East,large
ST052,1,0,0,0,147.21,868.1,54.01,West,medium
ST052,2,0,0,0,147.97,886.4,53.29,West,medium
ST052,3,0,0,0,150.31,886.7,75.57,West,medium
ST052,4,0,0,0,151.49,876.3,62.14,West,medium
ST052,5,0,0,0,149.3,890.4,71.63,West,medium
ST052,6,0,0,0,143.28,889.4,72.61,West,medium
ST052,7,0,0,0,150.45,984.4,74.59,West,medium
ST052,8,0,0,0,142.95,889.4,68.88,West,medium
ST052,9,0,0,0,155.38,994.3,86.93,West,medium
ST052,10,0,0,0,146.66,967.0,81.62,West,medium
ST052,11,0,0,0,152.09,989.5,86.34,West,medium
ST052,12,0,0,0,159.01,993.5,92.63,West,medium
ST052,13,0,1,0,163.44,1051.4,95.57,West,medium
ST052,14,0,1,0,168.99,1076.1,109.15,West,medium
ST052,15,0,1,0,172.65,1099.7,114.49,West,medium
ST052,16,0,1,0,170.35,1065.2,108.01,West,medium
ST052,17,0,1,0,170.82,1140.1,114.7,West,medium
ST052,18,0,1,0,171.53,1132.2,118.63,West,medium
ST052,19,0,1,0,170.86,1128.8,116.22,West,medium
ST052,20,0,1,0,176.77,1242.9,115.27,West,medium
ST052,21,0,1,0,171.6,1191.1,124.48,West,medium
ST052,22,0,1,0,169.9,1189.4,124.84,West,medium
ST052,23,0,1,0,176.48,1195.5,130.34,West,medium
ST052,24,0,1,0,180.8,1238.0,143.13,West,medium
ST053,1,0,0,0,121.79,794.7,51.45,North,small
ST053,2,0,0,0,128.73,800.6,69.8,North,small
ST053,3,0,0,0,132.84,832.3,57.42,North,small
ST053,4,0,0,0,129.76,823.2,69.54,North,small
ST053,5,0,0,0,130.55,865.9,68.11,North,small
ST053,6,0,0,0,129.87,865.1,79.47,North,small
ST053,7,0,0,0,127.66,858.5,80.2,North,small
ST053,8,0,0,0,124.93,891.1,69.55,North,small
ST053,9,0,0,0,132.29,993.6,84.45,North,small
ST053,10,0,0,0,135.12,967.0,81.1,North,small
ST053,11,0,0,0,135.8,968.2,83.88,North,small
ST053,12,0,0,0,137.09,971.4,95.7,North,small
ST053,13,0,1,0,145.07,1004.2,100.51,North,small
ST053,14,0,1,0,148.61,1027.2,112.76,North,small
ST053,15,0,1,0,155.94,1076.3,114.38,North,small
ST053,16,0,1,0,150.05,1013.0,106.58,North,small
ST053,17,0,1,0,151.59,1100.2,109.23,North,small
ST053,18,0,1,0,154.46,1064.2,117.06,North,small
ST053,19,0,1,0,148.77,1111.0,119.09,North,small
ST053,20,0,1,0,154.18,1187.2,125.62,North,small
ST053,21,0,1,0,151.19,1130.6,122.61,North,small
ST053,22,0,1,0,150.9,1162.2,130.85,North,small
ST053,23,0,1,0,156.53,1207.1,132.16,North,small
ST053,24,0,1,0,165.23,1219.6,138.14,North,small
ST054,1,0,0,0,137.39,754.3,56.14,South,small
ST054,2,0,0,0,137.27,793.2,64.98,South,small
ST054,3,0,0,0,148.56,886.4,69.66,South,small
ST054,4,0,0,0,146.42,854.7,65.83,South,small
ST054,5,0,0,0,146.0,944.1,66.85,South,small
ST054,6,0,0,0,144.47,921.3,69.96,South,small
ST054,7,0,0,0,145.59,960.0,82.02,South,small
ST054,8,0,0,0,145.75,1001.5,81.17,South,small
ST054,9,0,0,0,147.97,991.7,86.21,South,small
ST054,10,0,0,0,145.66,989.7,78.41,South,small
ST054,11,0,0,0,148.14,1038.1,93.96,South,small
ST054,12,0,0,0,153.29,1060.0,89.39,South,small
ST054,13,0,1,0,159.08,1110.1,103.71,South,small
ST054,14,0,1,0,165.77,1070.6,116.19,South,small
ST054,15,0,1,0,165.81,1076.5,104.08,South,small
ST054,16,0,1,0,164.16,1076.1,107.26,South,small
ST054,17,0,1,0,167.94,1130.6,113.36,South,small
ST054,18,0,1,0,164.17,1143.4,120.84,South,small
ST054,19,0,1,0,161.34,1113.8,121.25,South,small
ST054,20,0,1,0,164.9,1189.1,122.22,South,small
ST054,21,0,1,0,168.72,1234.6,126.0,South,small
ST054,22,0,1,0,167.15,1215.5,128.81,South,small
ST054,23,0,1,0,169.41,1196.6,130.18,South,small
ST054,24,0,1,0,176.17,1239.3,139.46,South,small
ST055,1,0,0,0,148.31,857.2,55.2,East,large
ST055,2,0,0,0,152.06,879.1,53.21,East,large
ST055,3,0,0,0,152.65,876.8,60.35,East,large
ST055,4,0,0,0,154.3,834.8,68.37,East,large
ST055,5,0,0,0,158.52,972.5,68.56,East,large
ST055,6,0,0,0,149.79,880.7,74.4,East,large
ST055,7,0,0,0,155.77,944.8,80.45,East,large
ST055,8,0,0,0,152.17,957.1,84.7,East,large
ST055,9,0,0,0,153.83,993.6,81.19,East,large
ST055,10,0,0,0,159.39,1054.8,89.76,East,large
ST055,11,0,0,0,162.62,1026.6,86.75,East,large
ST055,12,0,0,0,167.29,1077.3,99.43,East,large
ST055,13,0,1,0,169.75,1105.1,103.33,East,large
ST055,14,0,1,0,176.37,1105.1,94.62,East,large
ST055,15,0,1,0,178.98,1167.1,104.46,East,large
ST055,16,0,1,0,181.19,1146.3,112.09,East,large
ST055,17,0,1,0,176.39,1153.4,114.77,East,large
ST055,18,0,1,0,174.53,1183.8,117.51,East,large
ST055,19,0,1,0,169.18,1126.1,117.57,East,large
ST055,20,0,1,0,174.15,1261.4,121.0,East,large
ST055,21,0,1,0,178.19,1247.5,130.59,East,large
ST055,22,0,1,0,176.15,1193.6,134.66,East,large
ST055,23,0,1,0,180.56,1213.8,119.49,East,large
ST055,24,0,1,0,186.14,1235.5,135.8,East,large
ST056,1,0,0,0,130.15,802.1,56.84,West,small
ST056,2,0,0,0,138.48,859.7,52.87,West,small
ST056,3,0,0,0,143.43,904.1,62.79,West,small
ST056,4,0,0,0,141.16,846.5,65.11,West,small
ST056,5,0,0,0,140.52,875.3,65.46,West,small
ST056,6,0,0,0,146.74,954.4,71.58,West,small
ST056,7,0,0,0,141.15,928.1,75.55,West,small
ST056,8,0,0,0,144.74,960.5,80.32,West,small
ST056,9,0,0,0,144.38,960.5,88.73,West,small
ST056,10,0,0,0,140.42,937.9,84.95,West,small
ST056,11,0,0,0,146.66,994.9,76.36,West,small
ST056,12,0,0,0,150.68,1040.7,95.07,West,small
ST056,13,0,1,0,159.32,1052.2,102.35,West,small
ST056,14,0,1,0,161.49,1068.6,108.4,West,small
ST056,15,0,1,0,158.33,1062.3,111.27,West,small
ST056,16,0,1,0,164.87,1005.9,116.28,West,small
ST056,17,0,1,0,163.95,1155.3,116.29,West,small
ST056,18,0,1,0,162.31,1110.4,119.29,West,small
ST056,19,0,1,0,164.68,1149.0,121.09,West,small
ST056,20,0,1,0,163.61,1160.5,129.0,West,small
ST056,21,0,1,0,161.45,1175.6,126.21,West,small
ST056,22,0,1,0,165.26,1175.6,128.4,West,small
ST056,23,0,1,0,166.19,1204.6,125.97,West,small
ST056,24,0,1,0,172.13,1196.5,134.43,West,small
ST057,1,0,0,0,147.72,879.3,54.97,North,medium
ST057,2,0,0,0,146.66,845.8,47.78,North,medium
ST057,3,0,0,0,149.59,870.5,61.34,North,medium
ST057,4,0,0,0,149.94,873.6,66.17,North,medium
ST057,5,0,0,0,153.59,934.5,77.77,North,medium
ST057,6,0,0,0,150.22,924.0,78.25,North,medium
ST057,7,0,0,0,154.11,963.2,74.09,North,medium
ST057,8,0,0,0,147.37,886.9,82.83,North,medium
ST057,9,0,0,0,151.55,976.9,88.75,North,medium
ST057,10,0,0,0,152.12,990.5,84.46,North,medium
ST057,11,0,0,0,159.0,1072.8,85.86,North,medium
ST057,12,0,0,0,163.34,1059.0,97.26,North,medium
ST057,13,0,1,0,167.54,1061.4,106.71,North,medium
ST057,14,0,1,0,167.86,1091.1,105.82,North,medium
ST057,15,0,1,0,172.25,1092.3,105.87,North,medium
ST057,16,0,1,0,174.59,1097.1,112.11,North,medium
ST057,17,0,1,0,172.13,1147.1,116.78,North,medium
ST057,18,0,1,0,173.56,1168.6,124.17,North,medium
ST057,19,0,1,0,172.87,1177.6,128.88,North,medium
ST057,20,0,1,0,170.79,1201.6,114.3,North,medium
ST057,21,0,1,0,171.42,1147.9,118.9,North,medium
ST057,22,0,1,0,177.8,1252.5,129.51,North,medium
ST057,23,0,1,0,181.83,1275.1,131.18,North,medium
ST057,24,0,1,0,184.17,1238.4,136.44,North,medium
ST058,1,0,0,0,144.71,823.5,52.2,South,medium
ST058,2,0,0,0,152.68,876.7,65.97,South,medium
ST058,3,0,0,0,151.42,824.7,72.26,South,medium
ST058,4,0,0,0,149.51,831.9,70.62,South,medium
ST058,5,0,0,0,157.98,1003.3,78.04,South,medium
ST058,6,0,0,0,152.86,917.9,79.57,South,medium
ST058,7,0,0,0,151.54,920.5,79.2,South,medium
ST058,8,0,0,0,151.9,996.6,75.01,South,medium
ST058,9,0,0,0,151.84,955.1,75.24,South,medium
ST058,10,0,0,0,151.3,993.8,92.39,South,medium
ST058,11,0,0,0,158.15,1003.3,84.55,South,medium
ST058,12,0,0,0,159.89,1069.4,86.36,South,medium
ST058,13,0,1,0,169.67,1035.9,110.66,South,medium
ST058,14,0,1,0,173.38,1116.3,106.14,South,medium
ST058,15,0,1,0,172.2,1094.3,112.64,South,medium
ST058,16,0,1,0,175.27,1139.1,120.16,South,medium
ST058,17,0,1,0,179.81,1190.8,112.0,South,medium
ST058,18,0,1,0,172.59,1186.9,114.36,South,medium
ST058,19,0,1,0,173.83,1183.3,120.28,South,medium
ST058,20,0,1,0,170.37,1222.6,129.17,South,medium
ST058,21,0,1,0,171.68,1215.9,119.72,South,medium
ST058,22,0,1,0,181.15,1266.3,130.39,South,medium
ST058,23,0,1,0,183.1,1273.1,134.36,South,medium
ST058,24,0,1,0,186.11,1279.7,134.51,South,medium
ST059,1,0,0,0,158.4,876.3,61.8,East,large
ST059,2,0,0,0,162.17,910.2,66.74,East,large
ST059,3,0,0,0,165.94,944.4,57.51,East,large
ST059,4,0,0,0,168.08,930.5,59.92,East,large
ST059,5,0,0,0,163.27,955.8,65.63,East,large
ST059,6,0,0,0,161.66,981.6,69.5,East,large
ST059,7,0,0,0,163.25,1015.3,84.16,East,large
ST059,8,0,0,0,164.44,1053.8,74.55,East,large
ST059,9,0,0,0,162.57,1039.6,79.64,East,large
ST059,10,0,0,0,166.23,1116.3,81.83,East,large
ST059,11,0,0,0,172.56,1091.6,91.64,East,large
ST059,12,0,0,0,178.7,1099.6,93.55,East,large
ST059,13,0,1,0,177.33,1088.0,96.14,East,large
ST059,14,0,1,0,184.4,1105.3,108.83,East,large
ST059,15,0,1,0,183.8,1144.2,100.16,East,large
ST059,16,0,1,0,188.83,1158.2,116.11,East,large
ST059,17,0,1,0,184.46,1197.6,115.32,East,large
ST059,18,0,1,0,182.1,1150.4,121.64,East,large
ST059,19,0,1,0,181.08,1192.2,125.39,East,large
ST059,20,0,1,0,182.45,1270.0,131.02,East,large
ST059,21,0,1,0,185.37,1261.0,124.01,East,large
ST059,22,0,1,0,190.08,1258.9,134.91,East,large
ST059,23,0,1,0,189.93,1288.6,136.06,East,large
ST059,24,0,1,0,193.18,1325.3,130.79,East,large
ST060,1,0,0,0,160.6,914.9,51.87,West,large
ST060,2,0,0,0,164.69,901.5,61.3,West,large
ST060,3,0,0,0,166.73,908.7,70.96,West,large
ST060,4,0,0,0,170.47,963.7,71.07,West,large
ST060,5,0,0,0,171.45,988.3,65.29,West,large
ST060,6,0,0,0,168.83,1018.8,71.07,West,large
ST060,7,0,0,0,171.31,1023.3,75.5,West,large
ST060,8,0,0,0,168.35,1068.3,87.28,West,large
ST060,9,0,0,0,170.79,1059.9,87.57,West,large
ST060,10,0,0,0,169.45,1016.7,88.52,West,large
ST060,11,0,0,0,175.5,1071.4,83.2,West,large
ST060,12,0,0,0,181.73,1076.8,102.86,West,large
ST060,13,0,1,0,185.07,1151.1,98.1,West,large
ST060,14,0,1,0,187.14,1151.7,109.97,West,large
ST060,15,0,1,0,185.35,1137.9,101.87,West,large
ST060,16,0,1,0,191.2,1192.4,108.85,West,large
ST060,17,0,1,0,191.32,1254.0,108.25,West,large
ST060,18,0,1,0,192.6,1191.2,120.68,West,large
